operation,response resource,attribute,group,description,tp,verification script,status,script confirmation,revised script,revised executable script,revised status,TP
get-/youtube/v3/videos,VideoStatistics,favoriteCount,items.statistics.favoriteCount,"The number of users who currently have the video marked as a favorite video, schema: {""type"": ""string"", ""format"": ""uint64""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get('items', [])
        for item in items:
            statistics = item.get('statistics', {})
            favorite_count = statistics.get('favoriteCount', None)
            if favorite_count is None:
                return 0  # Attribute does not exist
            # Check if favoriteCount is a string representation of a uint64
            if not isinstance(favorite_count, str):
                return -1
            try:
                value = int(favorite_count)
                if value < 0 or value > 18446744073709551615:
                    return -1
            except ValueError:
                return -1
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,PageInfo,resultsPerPage,pageInfo.resultsPerPage,"The number of results included in the API response, schema: {""type"": ""integer"", ""format"": ""int32""}",1,"def verify_latest_response(latest_response):
    try:
        results_per_page = latest_response['pageInfo']['resultsPerPage']
        if isinstance(results_per_page, int):
            return 1
        else:
            return -1
    except KeyError:
        return 0
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nfvcbRating,items.contentDetails.contentRating.nfvcbRating,"The video's rating from Nigeria's National Film and Video Censors Board, schema: {""type"": ""string"", ""enum"": [""nfvcbUnspecified"", ""nfvcbG"", ""nfvcbPg"", ""nfvcb12"", ""nfvcb12a"", ""nfvcb15"", ""nfvcb18"", ""nfvcbRe"", ""nfvcbUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""nfvcbUnspecified"", ""nfvcbG"", ""nfvcbPg"", ""nfvcb12"", 
            ""nfvcb12a"", ""nfvcb15"", ""nfvcb18"", ""nfvcbRe"", ""nfvcbUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            nfvcb_rating = content_rating.get(""nfvcbRating"")
            
            if nfvcb_rating is None:
                return 0  # Attribute does not exist
            
            if nfvcb_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nfvcbRating,items.contentDetails.contentRating.nfvcbRating,"The video's rating from Nigeria's National Film and Video Censors Board. schema: {""enum"": [""nfvcbUnspecified"", ""nfvcbG"", ""nfvcbPg"", ""nfvcb12"", ""nfvcb12a"", ""nfvcb15"", ""nfvcb18"", ""nfvcbRe"", ""nfvcbUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,PageInfo,totalResults,pageInfo.totalResults,"The total number of results in the result set, schema: {""type"": ""integer"", ""format"": ""int32""}",1,"def verify_latest_response(latest_response):
    try:
        # Check if 'pageInfo' and 'totalResults' exist in the response
        if 'pageInfo' in latest_response and 'totalResults' in latest_response['pageInfo']:
            total_results = latest_response['pageInfo']['totalResults']
            # Verify that 'totalResults' is an integer
            if isinstance(total_results, int):
                return 1
            else:
                return -1
        else:
            return 0
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mcstRating,items.contentDetails.contentRating.mcstRating,"The video's rating system for Vietnam - MCST, schema: {""type"": ""string"", ""enum"": [""mcstUnspecified"", ""mcstP"", ""mcst0"", ""mcstC13"", ""mcstC16"", ""mcst16plus"", ""mcstC18"", ""mcstGPg"", ""mcstUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_mcst_ratings = [
            ""mcstUnspecified"", ""mcstP"", ""mcst0"", ""mcstC13"", 
            ""mcstC16"", ""mcst16plus"", ""mcstC18"", ""mcstGPg"", ""mcstUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            mcst_rating = content_rating.get(""mcstRating"")
            
            if mcst_rating is None:
                return 0  # Attribute does not exist
            
            if mcst_rating not in valid_mcst_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,mcstRating,items.contentDetails.contentRating.mcstRating,"The video's rating system for Vietnam - MCST schema: {""enum"": [""mcstUnspecified"", ""mcstP"", ""mcst0"", ""mcstC13"", ""mcstC16"", ""mcst16plus"", ""mcstC18"", ""mcstGPg"", ""mcstUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,VideoPlayer,embedHeight,items.player.embedHeight,"{""type"": ""string"", ""format"": ""int64""}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for video in items:
            player = video.get(""player"", {})
            embed_height = player.get(""embedHeight"", None)
            if embed_height is None:
                return 0  # Attribute does not exist
            # Check if embedHeight is a string that can be converted to an int64
            if not isinstance(embed_height, str):
                return -1
            try:
                int_value = int(embed_height)
                if int_value < -(2**63) or int_value >= 2**63:
                    return -1
            except ValueError:
                return -1
        return 1  # All constraints satisfied
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,ilfilmRating,items.contentDetails.contentRating.ilfilmRating,"The video's rating in Israel, schema: {""type"": ""string"", ""enum"": [""ilfilmUnspecified"", ""ilfilmAa"", ""ilfilm12"", ""ilfilm14"", ""ilfilm16"", ""ilfilm18"", ""ilfilmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""ilfilmUnspecified"", ""ilfilmAa"", ""ilfilm12"", 
            ""ilfilm14"", ""ilfilm16"", ""ilfilm18"", ""ilfilmUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            ilfilm_rating = content_rating.get(""ilfilmRating"")
            
            if ilfilm_rating is None:
                return 0  # Attribute does not exist
            
            if ilfilm_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,ilfilmRating,items.contentDetails.contentRating.ilfilmRating,"The video's rating in Israel. schema: {""enum"": [""ilfilmUnspecified"", ""ilfilmAa"", ""ilfilm12"", ""ilfilm14"", ""ilfilm16"", ""ilfilm18"", ""ilfilmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,mpaaRating,items.contentDetails.contentRating.mpaaRating,The video's Motion Picture Association of America (MPAA,1,"def verify_latest_response(latest_response):
    try:
        # Extract the list of video items from the response
        video_items = latest_response.get('items', [])
        
        # Define the allowed MPAA ratings
        allowed_ratings = [
            ""mpaaUnspecified"", ""mpaaG"", ""mpaaPg"", ""mpaaPg13"", 
            ""mpaaR"", ""mpaaNc17"", ""mpaaX"", ""mpaaUnrated""
        ]
        
        # Iterate over each video item to check the mpaaRating
        for video in video_items:
            content_details = video.get('contentDetails', {})
            content_rating = content_details.get('contentRating', {})
            mpaa_rating = content_rating.get('mpaaRating')
            
            # If mpaaRating is not present, return 0
            if mpaa_rating is None:
                return 0
            
            # Check if the mpaaRating is within the allowed values
            if mpaa_rating not in allowed_ratings:
                return -1
        
        # If all mpaaRatings are valid, return 1
        return 1
    
    except Exception as e:
        # In case of any exception, return -1 indicating failure
        return -1
",unknown,,,,,1
