endpoint,group,invariant,invariantType,variables,postmanAssertion,pptname
get+projects_{id},owner.id,return.owner.id == return.creator_id,daikon.inv.binary.twoScalar.IntEqual,"(return.owner.id, return.creator_id)",pm.expect(return_owner_id).to.eql(return_creator_id),/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},owner.name,"return.owner.name == return.namespace.name
return.owner.name is a substring of return.name_with_namespace","daikon.inv.binary.twoString.StringEqual
daikon.inv.binary.twoString.StdString$SubString","(return.owner.name, return.namespace.name)
(return.owner.name, return.name_with_namespace)","pm.expect(return_owner_name).to.eql(return_namespace_name)
pm.expect(return_name_with_namespace.includes(return_owner_name)).to.be.true","/projects/{id}&/projects/{id}&get&200():::EXIT
/projects/{id}&/projects/{id}&get&200():::EXIT"
get+projects_{id},path,return.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path, return.path_with_namespace)",pm.expect(return_path_with_namespace.includes(return_path)).to.be.true,/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},path_with_namespace,return.namespace.path is a substring of return.path_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.path_with_namespace, return.namespace.path)",pm.expect(return_path_with_namespace.includes(return_namespace_path)).to.be.true,/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},permissions.group_access,return.permissions.group_access == null,daikon.inv.unary.scalar.OneOfScalar,(return.permissions.group_access),pm.expect(return_permissions_group_access).to.be.null,/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},repository_storage,"return.repository_storage == ""default""
LENGTH(return.repository_storage)==7","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.repository_storage)
(return.repository_storage)","pm.expect([""default""].includes(return_repository_storage)).to.be.true
pm.expect(return_repository_storage).to.have.length(7)","/projects/{id}&/projects/{id}&get&200():::EXIT
/projects/{id}&/projects/{id}&get&200():::EXIT"
get+projects_{id},runners_token,LENGTH(return.runners_token)==29,daikon.inv.unary.string.FixedLengthString,(return.runners_token),pm.expect(return_runners_token).to.have.length(29),/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},shared_with_groups,return.shared_with_groups[] == [],daikon.inv.unary.sequence.OneOfSequence,(return.shared_with_groups[..]),pm.expect([[]].some(value => pm.expect(return_shared_with_groups_array).to.deep.equal(value).that)).to.be.true,/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},ssh_url_to_repo,return.path_with_namespace is a substring of return.ssh_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.ssh_url_to_repo, return.path_with_namespace)",pm.expect(return_ssh_url_to_repo.includes(return_path_with_namespace)).to.be.true,/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},statistics.commit_count,return.statistics.commit_count <= return.statistics.storage_size,daikon.inv.binary.twoScalar.IntLessEqual,"(return.statistics.commit_count, return.statistics.storage_size)",pm.expect(return_statistics_commit_count).to.be.lte(return_statistics_storage_size),/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},statistics.storage_size,return.statistics.storage_size == return.statistics.repository_size,daikon.inv.binary.twoScalar.IntEqual,"(return.statistics.storage_size, return.statistics.repository_size)",pm.expect(return_statistics_storage_size).to.eql(return_statistics_repository_size),/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},statistics.wiki_size,"return.statistics.wiki_size == return.statistics.lfs_objects_size
return.statistics.wiki_size == return.statistics.job_artifacts_size
return.statistics.wiki_size == return.statistics.packages_size
return.statistics.wiki_size == return.statistics.snippets_size
return.statistics.wiki_size <= size(return.tag_list[])","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntEqual
daikon.inv.binary.twoScalar.IntLessEqual","(return.statistics.wiki_size, return.statistics.lfs_objects_size)
(return.statistics.wiki_size, return.statistics.job_artifacts_size)
(return.statistics.wiki_size, return.statistics.packages_size)
(return.statistics.wiki_size, return.statistics.snippets_size)
(return.statistics.wiki_size, size(return.tag_list[..]))","pm.expect(return_statistics_wiki_size).to.eql(return_statistics_lfs_objects_size)
pm.expect(return_statistics_wiki_size).to.eql(return_statistics_job_artifacts_size)
pm.expect(return_statistics_wiki_size).to.eql(return_statistics_packages_size)
pm.expect(return_statistics_wiki_size).to.eql(return_statistics_snippets_size)
pm.expect(return_statistics_wiki_size).to.be.lte(return_tag_list_size_array)","/projects/{id}&/projects/{id}&get&200():::EXIT
/projects/{id}&/projects/{id}&get&200():::EXIT
/projects/{id}&/projects/{id}&get&200():::EXIT
/projects/{id}&/projects/{id}&get&200():::EXIT
/projects/{id}&/projects/{id}&get&200():::EXIT"
get+projects_{id},visibility,"return.visibility one of { ""internal"", ""private"", ""public"" }",daikon.inv.unary.string.OneOfString,(return.visibility),"pm.expect([""internal"", ""private"", ""public""].includes(return_visibility)).to.be.true",/projects/{id}&/projects/{id}&get&200():::EXIT
get+projects_{id},web_url,"return.web_url is a substring of return.readme_url
return.path_with_namespace is a substring of return.web_url","daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return.web_url, return.readme_url)
(return.web_url, return.path_with_namespace)","pm.expect(return_readme_url.includes(return_web_url)).to.be.true
pm.expect(return_web_url.includes(return_path_with_namespace)).to.be.true","/projects/{id}&/projects/{id}&get&200():::EXIT
/projects/{id}&/projects/{id}&get&200():::EXIT"
get+projects_{id}_forks,_links.events,LENGTH(return._links.events)==49,daikon.inv.unary.string.FixedLengthString,(return._links.events),pm.expect(return__links_events).to.have.length(49),/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,_links.issues,LENGTH(return._links.issues)==49,daikon.inv.unary.string.FixedLengthString,(return._links.issues),pm.expect(return__links_issues).to.have.length(49),/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,_links.labels,LENGTH(return._links.labels)==49,daikon.inv.unary.string.FixedLengthString,(return._links.labels),pm.expect(return__links_labels).to.have.length(49),/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,_links.members,LENGTH(return._links.members)==50,daikon.inv.unary.string.FixedLengthString,(return._links.members),pm.expect(return__links_members).to.have.length(50),/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,_links.merge_requests,LENGTH(return._links.merge_requests)==57,daikon.inv.unary.string.FixedLengthString,(return._links.merge_requests),pm.expect(return__links_merge_requests).to.have.length(57),/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,_links.repo_branches,LENGTH(return._links.repo_branches)==62,daikon.inv.unary.string.FixedLengthString,(return._links.repo_branches),pm.expect(return__links_repo_branches).to.have.length(62),/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,_links.self,"LENGTH(return._links.self)==42
return._links.self is a substring of return._links.issues
return._links.self is a substring of return._links.merge_requests
return._links.self is a substring of return._links.repo_branches
return._links.self is a substring of return._links.labels
return._links.self is a substring of return._links.events
return._links.self is a substring of return._links.members","daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString
daikon.inv.binary.twoString.StdString$SubString","(return._links.self)
(return._links.self, return._links.issues)
(return._links.self, return._links.merge_requests)
(return._links.self, return._links.repo_branches)
(return._links.self, return._links.labels)
(return._links.self, return._links.events)
(return._links.self, return._links.members)","pm.expect(return__links_self).to.have.length(42)
pm.expect(return__links_issues.includes(return__links_self)).to.be.true
pm.expect(return__links_merge_requests.includes(return__links_self)).to.be.true
pm.expect(return__links_repo_branches.includes(return__links_self)).to.be.true
pm.expect(return__links_labels.includes(return__links_self)).to.be.true
pm.expect(return__links_events.includes(return__links_self)).to.be.true
pm.expect(return__links_members.includes(return__links_self)).to.be.true","/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT"
get+projects_{id}_forks,created_at,"return.created_at == return.last_activity_at
LENGTH(return.created_at)==24
return.created_at is Timestamp. Format: YYYY-MM-DDTHH:MM:SS.mmZ (Miliseconds are optional)","daikon.inv.binary.twoString.StringEqual
daikon.inv.unary.string.FixedLengthString
daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm","(return.created_at, return.last_activity_at)
(return.created_at)
(return.created_at)","pm.expect(return_created_at).to.eql(return_last_activity_at)
pm.expect(return_created_at).to.have.length(24)
pm.expect(return_created_at).to.match(/^[0-9]{4}-((0[13578]|1[02])-(0[1-9]|[12][0-9]|3[01])|(0[469]|11)-(0[1-9]|[12][0-9]|30)|(02)-(0[1-9]|[12][0-9]))T(0[0-9]|1[0-9]|2[0-3]):(0[0-9]|[1-5][0-9]):(0[0-9]|[1-5][0-9])(\.[0-9]{3}){0,1}(Z|(-|\+)(0[0-9]|1[0-9]|2[0-3]):[0-5][0-9])$/)","/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT"
get+projects_{id}_forks,creator_id,"return.creator_id == return.namespace.id
return.creator_id == 1","daikon.inv.binary.twoScalar.IntEqual
daikon.inv.unary.scalar.OneOfScalar","(return.creator_id, return.namespace.id)
(return.creator_id)","pm.expect(return_creator_id).to.eql(return_namespace_id)
pm.expect([1].includes(return_creator_id)).to.be.true","/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT"
get+projects_{id}_forks,default_branch,return.default_branch is a substring of return.readme_url,daikon.inv.binary.twoString.StdString$SubString,"(return.default_branch, return.readme_url)",pm.expect(return_readme_url.includes(return_default_branch)).to.be.true,/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,forks_count,"return.forks_count >= 0
input.id > return.forks_count
return.forks_count >= return.star_count
return.forks_count >= size(return.shared_with_groups[])","daikon.inv.unary.scalar.LowerBound
daikon.inv.binary.twoScalar.IntGreaterThan
daikon.inv.binary.twoScalar.IntGreaterEqual
daikon.inv.binary.twoScalar.IntGreaterEqual","(return.forks_count)
(input.id, return.forks_count)
(return.forks_count, return.star_count)
(return.forks_count, size(return.shared_with_groups[..]))","pm.expect(return_forks_count).to.be.at.least(0)
pm.expect(input_id).to.be.greaterThan(return_forks_count)
pm.expect(return_forks_count).to.be.at.least(return_star_count)
pm.expect(return_forks_count).to.be.at.least(return_shared_with_groups_size_array)","/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT"
get+projects_{id}_forks,http_url_to_repo,return.web_url is a substring of return.http_url_to_repo,daikon.inv.binary.twoString.StdString$SubString,"(return.http_url_to_repo, return.web_url)",pm.expect(return_http_url_to_repo.includes(return_web_url)).to.be.true,/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,id,input.id < return.id,daikon.inv.binary.twoScalar.IntLessThan,"(input.id, return.id)",pm.expect(input_id).to.be.lessThan(return_id),/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,import_status,"return.import_status == ""finished""
LENGTH(return.import_status)==8","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString","(return.import_status)
(return.import_status)","pm.expect([""finished""].includes(return_import_status)).to.be.true
pm.expect(return_import_status).to.have.length(8)","/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT"
get+projects_{id}_forks,merge_method,"return.merge_method == ""merge""
LENGTH(return.merge_method)==5
return.merge_method is a substring of return._links.merge_requests","daikon.inv.unary.string.OneOfString
daikon.inv.unary.string.FixedLengthString
daikon.inv.binary.twoString.StdString$SubString","(return.merge_method)
(return.merge_method)
(return.merge_method, return._links.merge_requests)","pm.expect([""merge""].includes(return_merge_method)).to.be.true
pm.expect(return_merge_method).to.have.length(5)
pm.expect(return__links_merge_requests.includes(return_merge_method)).to.be.true","/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT"
get+projects_{id}_forks,merge_requests_enabled,return.merge_requests_enabled == return.can_create_merge_request_in,daikon.inv.binary.twoScalar.IntEqual,"(return.merge_requests_enabled, return.can_create_merge_request_in)",pm.expect(return_merge_requests_enabled).to.eql(return_can_create_merge_request_in),/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
get+projects_{id}_forks,name,return.name is a substring of return.name_with_namespace,daikon.inv.binary.twoString.StdString$SubString,"(return.name, return.name_with_namespace)",pm.expect(return_name_with_namespace.includes(return_name)).to.be.true,/projects/{id}/forks&/projects/{id}/forks&get&200():::EXIT
